region,date,index
British Columbia,2020-10-01,128.15
British Columbia,2020-10-02,145.14
British Columbia,2020-10-03,136.03
British Columbia,2020-10-04,107.43
British Columbia,2020-10-05,117.23
British Columbia,2020-10-06,120.3
British Columbia,2020-10-07,122.15
British Columbia,2020-10-08,124.15
British Columbia,2020-10-09,141.35
British Columbia,2020-10-10,120.37
British Columbia,2020-10-11,88.06
British Columbia,2020-10-12,94.15
British Columbia,2020-10-13,114.16
British Columbia,2020-10-14,118.09
British Columbia,2020-10-15,121.24
British Columbia,2020-10-16,135.49
British Columbia,2020-10-17,126.32
British Columbia,2020-10-18,100.84
British Columbia,2020-10-19,111.95
British Columbia,2020-10-20,115.5
British Columbia,2020-10-21,119.22
British Columbia,2020-10-22,122.04
British Columbia,2020-10-23,132.93
British Columbia,2020-10-24,132.21
British Columbia,2020-10-25,101.64
British Columbia,2020-10-26,108.07
British Columbia,2020-10-27,110.32
British Columbia,2020-10-28,110.51
British Columbia,2020-10-29,115.02
British Columbia,2020-10-30,129.27
British Columbia,2020-10-31,116.81
British Columbia,2020-11-01,95.79
British Columbia,2020-11-02,105.43
British Columbia,2020-11-03,101.58
British Columbia,2020-11-04,101.86
British Columbia,2020-11-05,105.07
British Columbia,2020-11-06,124.46
British Columbia,2020-11-07,110.6
British Columbia,2020-11-08,86.1
British Columbia,2020-11-09,93.38
British Columbia,2020-11-10,99.13
British Columbia,2020-11-11,81.44
British Columbia,2020-11-12,90.28
British Columbia,2020-11-13,105.79
British Columbia,2020-11-14,93.71
British Columbia,2020-11-15,76.93
British Columbia,2020-11-16,91.27
British Columbia,2020-11-17,90.45
British Columbia,2020-11-18,93.6
British Columbia,2020-11-19,95.16
British Columbia,2020-11-20,104.12
British Columbia,2020-11-21,91.86
British Columbia,2020-11-22,71.66
British Columbia,2020-11-23,87.05
British Columbia,2020-11-24,89.4
British Columbia,2020-11-25,90.3
British Columbia,2020-11-26,92.17
British Columbia,2020-11-27,104.04
British Columbia,2020-11-28,92.85
British Columbia,2020-11-29,72.84
British Columbia,2020-11-30,89.13
British Columbia,2020-12-01,92.3
British Columbia,2020-12-02,94.83
British Columbia,2020-12-03,93.89
British Columbia,2020-12-04,107.52
British Columbia,2020-12-05,98.13
British Columbia,2020-12-06,74.13
British Columbia,2020-12-07,88.52
British Columbia,2020-12-08,91.89
British Columbia,2020-12-09,92.72
British Columbia,2020-12-10,95.55
British Columbia,2020-12-11,108.77
British Columbia,2020-12-12,101.98
British Columbia,2020-12-13,75.76
British Columbia,2020-12-14,92.45
British Columbia,2020-12-15,97.05
British Columbia,2020-12-16,102.28
British Columbia,2020-12-17,104.99
British Columbia,2020-12-18,114.75
British Columbia,2020-12-19,101.08
British Columbia,2020-12-20,85.85
British Columbia,2020-12-21,99.16
British Columbia,2020-12-22,115.18
British Columbia,2020-12-23,117.84
British Columbia,2020-12-24,86.76
British Columbia,2020-12-25,40.73
British Columbia,2020-12-26,65.62
British Columbia,2020-12-27,72.81
British Columbia,2020-12-28,89.14
British Columbia,2020-12-29,92.74
British Columbia,2020-12-30,92.05
British Columbia,2020-12-31,91.64
British Columbia,2021-01-01,63.4
British Columbia,2021-01-02,78.36
British Columbia,2021-01-03,75.34
British Columbia,2021-01-04,87.22
British Columbia,2021-01-05,91.07
British Columbia,2021-01-06,92.08
British Columbia,2021-01-07,93.66
British Columbia,2021-01-08,106.51
British Columbia,2021-01-09,99.33
British Columbia,2021-01-10,77
British Columbia,2021-01-11,87.34
British Columbia,2021-01-12,91.32
British Columbia,2021-01-13,94.89
British Columbia,2021-01-14,92.97
British Columbia,2021-01-15,107.8
British Columbia,2021-01-16,98.03
British Columbia,2021-01-17,81.11
British Columbia,2021-01-18,91.91
British Columbia,2021-01-19,92.72
British Columbia,2021-01-20,94.16
British Columbia,2021-01-21,96.51
British Columbia,2021-01-22,111.17
British Columbia,2021-01-23,106.22
British Columbia,2021-01-24,71.88
British Columbia,2021-01-25,87.33
British Columbia,2021-01-26,91.11
British Columbia,2021-01-27,92.23
British Columbia,2021-01-28,94.7
British Columbia,2021-01-29,109.97
British Columbia,2021-01-30,97.89
British Columbia,2021-01-31,81.12
British Columbia,2021-02-01,91.92
British Columbia,2021-02-02,92.64
British Columbia,2021-02-03,98.55
British Columbia,2021-02-04,95.63
British Columbia,2021-02-05,109.22
British Columbia,2021-02-06,99.84
British Columbia,2021-02-07,84.23
British Columbia,2021-02-08,90.01
British Columbia,2021-02-09,92.79
British Columbia,2021-02-10,92.71
British Columbia,2021-02-11,95.86
British Columbia,2021-02-12,112.39
British Columbia,2021-02-13,86.15
British Columbia,2021-02-14,82.3
British Columbia,2021-02-15,71.63
British Columbia,2021-02-16,96.57
British Columbia,2021-02-17,102.02
British Columbia,2021-02-18,100.61
British Columbia,2021-02-19,112.76
British Columbia,2021-02-20,106.37
British Columbia,2021-02-21,84.85
British Columbia,2021-02-22,94.94
British Columbia,2021-02-23,97.53
British Columbia,2021-02-24,99.85
British Columbia,2021-02-25,102.22
British Columbia,2021-02-26,117.67
British Columbia,2021-02-27,112.87
British Columbia,2021-02-28,88.17
British Columbia,2021-03-01,96.75
British Columbia,2021-03-02,100.41
British Columbia,2021-03-03,102.27
British Columbia,2021-03-04,104.9
British Columbia,2021-03-05,116.31
British Columbia,2021-03-06,110.9
British Columbia,2021-03-07,89.75
British Columbia,2021-03-08,101.17
British Columbia,2021-03-09,102.28
British Columbia,2021-03-10,104.95
British Columbia,2021-03-11,107.31
British Columbia,2021-03-12,NA
British Columbia,2021-03-13,120.61
British Columbia,2021-03-14,92.08
British Columbia,2021-03-15,111.1
British Columbia,2021-03-16,111.53
British Columbia,2021-03-17,113.8
British Columbia,2021-03-18,111.65
British Columbia,2021-03-19,126.07
British Columbia,2021-03-20,115.63
British Columbia,2021-03-21,94.48
British Columbia,2021-03-22,112.72
British Columbia,2021-03-23,112.08
British Columbia,2021-03-24,112.7
British Columbia,2021-03-25,121.86
British Columbia,2021-03-26,132.54
British Columbia,2021-03-27,120.39
British Columbia,2021-03-28,98.18
British Columbia,2021-03-29,112.05
British Columbia,2021-03-30,111.58
British Columbia,2021-03-31,118.64
British Columbia,2021-04-01,128.66
British Columbia,2021-04-02,112.62
British Columbia,2021-04-03,106.06
British Columbia,2021-04-04,94.34
British Columbia,2021-04-05,106.21
British Columbia,2021-04-06,109.02
British Columbia,2021-04-07,107.67
British Columbia,2021-04-08,111.72
British Columbia,2021-04-09,120.97
British Columbia,2021-04-10,118.99
British Columbia,2021-04-11,99.89
British Columbia,2021-04-12,107.31
British Columbia,2021-04-13,110
British Columbia,2021-04-14,112.56
British Columbia,2021-04-15,117.8
British Columbia,2021-04-16,132.65
British Columbia,2021-04-17,122.34
British Columbia,2021-04-18,103.63
British Columbia,2021-04-19,96.35
British Columbia,2021-04-20,113.62
British Columbia,2021-04-21,115.58
British Columbia,2021-04-22,117.42
British Columbia,2021-04-23,121.18
British Columbia,2021-04-24,106.84
British Columbia,2021-04-25,89.1
British Columbia,2021-04-26,109.14
British Columbia,2021-04-27,108.95
British Columbia,2021-04-28,110.98
British Columbia,2021-04-29,114.97
British Columbia,2021-04-30,128.24
British Columbia,2021-05-01,120.36
British Columbia,2021-05-02,103.2
British Columbia,2021-05-03,108.01
British Columbia,2021-05-04,113.72
British Columbia,2021-05-05,113.81
British Columbia,2021-05-06,114.48
British Columbia,2021-05-07,131.34
British Columbia,2021-05-08,121.43
British Columbia,2021-05-09,101.41
British Columbia,2021-05-10,109.14
British Columbia,2021-05-11,114.24
British Columbia,2021-05-12,113.53
British Columbia,2021-05-13,121.75
British Columbia,2021-05-14,134.57
British Columbia,2021-05-15,127.31
British Columbia,2021-05-16,108.96
British Columbia,2021-05-17,110.07
British Columbia,2021-05-18,114.93
British Columbia,2021-05-19,121.06
British Columbia,2021-05-20,127.48
British Columbia,2021-05-21,142.18
British Columbia,2021-05-22,127.8
British Columbia,2021-05-23,103.8
British Columbia,2021-05-24,93.69
British Columbia,2021-05-25,119.36
British Columbia,2021-05-26,119.99
British Columbia,2021-05-27,122.1
British Columbia,2021-05-28,144.1
British Columbia,2021-05-29,136.1
British Columbia,2021-05-30,111.24
British Columbia,2021-05-31,122.67
British Columbia,2021-06-01,132.45
British Columbia,2021-06-02,131.89
British Columbia,2021-06-03,131.12
British Columbia,2021-06-04,145.87
British Columbia,2021-06-05,130.69
British Columbia,2021-06-06,106.92
British Columbia,2021-06-07,121.17
British Columbia,2021-06-08,129.58
British Columbia,2021-06-09,129.53
British Columbia,2021-06-10,131.45
British Columbia,2021-06-11,142.85
British Columbia,2021-06-12,138.2
British Columbia,2021-06-13,110.84
British Columbia,2021-06-14,123.69
British Columbia,2021-06-15,132.67
British Columbia,2021-06-16,138.97
British Columbia,2021-06-17,148.06
British Columbia,2021-06-18,168.62
British Columbia,2021-06-19,152.5
British Columbia,2021-06-20,135.42
British Columbia,2021-06-21,141.89
British Columbia,2021-06-22,145.67
British Columbia,2021-06-23,148.92
British Columbia,2021-06-24,156.02
British Columbia,2021-06-25,178.06
British Columbia,2021-06-26,165.08
British Columbia,2021-06-27,143.38
British Columbia,2021-06-28,150.05
British Columbia,2021-06-29,155.83
British Columbia,2021-06-30,180.77
British Columbia,2021-07-01,165.04
British Columbia,2021-07-02,178.79
British Columbia,2021-07-03,167.39
British Columbia,2021-07-04,166.49
British Columbia,2021-07-05,168.16
British Columbia,2021-07-06,167.27
British Columbia,2021-07-07,167.22
British Columbia,2021-07-08,171.59
British Columbia,2021-07-09,193.11
British Columbia,2021-07-10,177.23
British Columbia,2021-07-11,158.45
British Columbia,2021-07-12,167.53
British Columbia,2021-07-13,168.67
British Columbia,2021-07-14,175.23
British Columbia,2021-07-15,183.72
British Columbia,2021-07-16,196.73
British Columbia,2021-07-17,183.62
British Columbia,2021-07-18,175.89
British Columbia,2021-07-19,176.66
British Columbia,2021-07-20,178.22
British Columbia,2021-07-21,179.85
British Columbia,2021-07-22,189.7
British Columbia,2021-07-23,202.13
British Columbia,2021-07-24,189.06
British Columbia,2021-07-25,171.47
British Columbia,2021-07-26,175.89
British Columbia,2021-07-27,178.07
British Columbia,2021-07-28,178.45
British Columbia,2021-07-29,190.16
British Columbia,2021-07-30,211.18
British Columbia,2021-07-31,186.06
British Columbia,2021-08-01,166.78
British Columbia,2021-08-02,167.26
British Columbia,2021-08-03,178.68
British Columbia,2021-08-04,182.08
British Columbia,2021-08-05,184.98
British Columbia,2021-08-06,200.55
British Columbia,2021-08-07,176.28
British Columbia,2021-08-08,160.4
British Columbia,2021-08-09,172.11
British Columbia,2021-08-10,175.37
British Columbia,2021-08-11,182.43
British Columbia,2021-08-12,185.84
British Columbia,2021-08-13,203.07
British Columbia,2021-08-14,185.86
British Columbia,2021-08-15,176.19
British Columbia,2021-08-16,183.52
British Columbia,2021-08-17,183.87
British Columbia,2021-08-18,181.29
British Columbia,2021-08-19,185.27
British Columbia,2021-08-20,203.07
British Columbia,2021-08-21,186.41
British Columbia,2021-08-22,161.32
British Columbia,2021-08-23,172.9
British Columbia,2021-08-24,174.71
British Columbia,2021-08-25,178.64
British Columbia,2021-08-26,181.3
British Columbia,2021-08-27,196.44
British Columbia,2021-08-28,188.81
British Columbia,2021-08-29,169.57
British Columbia,2021-08-30,167.29
British Columbia,2021-08-31,169.55
Manitoba,2020-01-13,100
Manitoba,2020-01-14,107.55
Manitoba,2020-01-15,109.64
Manitoba,2020-01-16,107.11
Manitoba,2020-01-17,131
Manitoba,2020-01-18,109.71
Manitoba,2020-01-19,89.53
Manitoba,2020-01-20,106.51
Manitoba,2020-01-21,106.7
Manitoba,2020-01-22,109.34
Manitoba,2020-01-23,109.93
Manitoba,2020-01-24,130.33
Manitoba,2020-01-25,123.83
Manitoba,2020-01-26,90.02
Manitoba,2020-01-27,100.22
Manitoba,2020-01-28,103.73
Manitoba,2020-01-29,107.86
Manitoba,2020-01-30,115.92
Manitoba,2020-01-31,141.2
Manitoba,2020-02-01,124.92
Manitoba,2020-02-02,93.63
Manitoba,2020-02-03,100.84
Manitoba,2020-02-04,103.8
Manitoba,2020-02-05,105.22
Manitoba,2020-02-06,109.09
Manitoba,2020-02-07,129.5
Manitoba,2020-02-08,126.22
Manitoba,2020-02-09,94.19
Manitoba,2020-02-10,101.58
Manitoba,2020-02-11,106.51
Manitoba,2020-02-12,106.09
Manitoba,2020-02-13,113.24
Manitoba,2020-02-14,145.13
Manitoba,2020-02-15,131.32
Manitoba,2020-02-16,105.88
Manitoba,2020-02-17,89.34
Manitoba,2020-02-18,110.54
Manitoba,2020-02-19,110.5
Manitoba,2020-02-20,120.04
Manitoba,2020-02-21,137.84
Manitoba,2020-02-22,133.71
Manitoba,2020-02-23,96.52
Manitoba,2020-02-24,103.92
Manitoba,2020-02-25,106.78
Manitoba,2020-02-26,113.03
Manitoba,2020-02-27,115.95
Manitoba,2020-02-28,139.51
Manitoba,2020-02-29,138.34
Manitoba,2020-03-01,99.84
Manitoba,2020-03-02,105.47
Manitoba,2020-03-03,109.9
Manitoba,2020-03-04,110.02
Manitoba,2020-03-05,114.34
Manitoba,2020-03-06,144.26
Manitoba,2020-03-07,136.1
Manitoba,2020-03-08,95.14
Manitoba,2020-03-09,103.39
Manitoba,2020-03-10,107.04
Manitoba,2020-03-11,108.41
Manitoba,2020-03-12,107.1
Manitoba,2020-03-13,112.86
Manitoba,2020-03-14,95.05
Manitoba,2020-03-15,66.61
Manitoba,2020-03-16,74.94
Manitoba,2020-03-17,74.9
Manitoba,2020-03-18,70.42
Manitoba,2020-03-19,71.23
Manitoba,2020-03-20,80.94
Manitoba,2020-03-21,62.8
Manitoba,2020-03-22,48.57
Manitoba,2020-03-23,60.69
Manitoba,2020-03-24,59.33
Manitoba,2020-03-25,60.49
Manitoba,2020-03-26,61.54
Manitoba,2020-03-27,72.78
Manitoba,2020-03-28,62.76
Manitoba,2020-03-29,50.13
Manitoba,2020-03-30,64.63
Manitoba,2020-03-31,67.35
Manitoba,2020-04-01,63.32
Manitoba,2020-04-02,50.35
Manitoba,2020-04-03,58.72
Manitoba,2020-04-04,56.28
Manitoba,2020-04-05,45.36
Manitoba,2020-04-06,60.58
Manitoba,2020-04-07,62.65
Manitoba,2020-04-08,65.14
Manitoba,2020-04-09,79.75
Manitoba,2020-04-10,60.69
Manitoba,2020-04-11,63.96
Manitoba,2020-04-12,44.73
Manitoba,2020-04-13,60.34
Manitoba,2020-04-14,67.36
Manitoba,2020-04-15,72.43
Manitoba,2020-04-16,73.13
Manitoba,2020-04-17,84.64
Manitoba,2020-04-18,70.85
Manitoba,2020-04-19,58.41
Manitoba,2020-04-20,71.76
Manitoba,2020-04-21,74.15
Manitoba,2020-04-22,79.79
Manitoba,2020-04-23,84.23
Manitoba,2020-04-24,93.06
Manitoba,2020-04-25,76.47
Manitoba,2020-04-26,66.29
Manitoba,2020-04-27,83.28
Manitoba,2020-04-28,83.56
Manitoba,2020-04-29,92
Manitoba,2020-04-30,94.78
Manitoba,2020-05-01,98.49
Manitoba,2020-05-02,87.63
Manitoba,2020-05-03,74.11
Manitoba,2020-05-04,89.46
Manitoba,2020-05-05,97.4
Manitoba,2020-05-06,99.99
Manitoba,2020-05-07,102.14
Manitoba,2020-05-08,115.87
Manitoba,2020-05-09,102.13
Manitoba,2020-05-10,80.07
Manitoba,2020-05-11,NA
Manitoba,2020-05-12,NA
Manitoba,2020-05-13,101.45
Manitoba,2020-05-14,108.81
Manitoba,2020-05-15,132.28
Manitoba,2020-05-16,111.81
Manitoba,2020-05-17,100.37
Manitoba,2020-05-18,99.76
Manitoba,2020-05-19,119.47
Manitoba,2020-05-20,132.47
Manitoba,2020-05-21,126.35
Manitoba,2020-05-22,144.05
Manitoba,2020-05-23,120.37
Manitoba,2020-05-24,94.15
Manitoba,2020-05-25,124.49
Manitoba,2020-05-26,123.58
Manitoba,2020-05-27,132.41
Manitoba,2020-05-28,129.41
Manitoba,2020-05-29,144.26
Manitoba,2020-05-30,128.89
Manitoba,2020-05-31,109.97
Manitoba,2020-06-01,131.41
Manitoba,2020-06-02,133.08
Manitoba,2020-06-03,139.84
Manitoba,2020-06-04,142.44
Manitoba,2020-06-05,158.08
Manitoba,2020-06-06,130.83
Manitoba,2020-06-07,102.19
Manitoba,2020-06-08,129.82
Manitoba,2020-06-09,132.89
Manitoba,2020-06-10,140.16
Manitoba,2020-06-11,146.91
Manitoba,2020-06-12,169.51
Manitoba,2020-06-13,152.3
Manitoba,2020-06-14,123.57
Manitoba,2020-06-15,144.46
Manitoba,2020-06-16,145.75
Manitoba,2020-06-17,145.85
Manitoba,2020-06-18,151.55
Manitoba,2020-06-19,177.65
Manitoba,2020-06-20,148.75
Manitoba,2020-06-21,116.18
Manitoba,2020-06-22,149.45
Manitoba,2020-06-23,155.31
Manitoba,2020-06-24,163.32
Manitoba,2020-06-25,164.67
Manitoba,2020-06-26,191.93
Manitoba,2020-06-27,169.23
Manitoba,2020-06-28,139.77
Manitoba,2020-06-29,169.01
Manitoba,2020-06-30,179.02
Manitoba,2020-07-01,155.38
Manitoba,2020-07-02,174.19
Manitoba,2020-07-03,188.31
Manitoba,2020-07-04,147.7
Manitoba,2020-07-05,139.01
Manitoba,2020-07-06,169.78
Manitoba,2020-07-07,173.17
Manitoba,2020-07-08,179.65
Manitoba,2020-07-09,183.53
Manitoba,2020-07-10,199.98
Manitoba,2020-07-11,175.81
Manitoba,2020-07-12,149.61
Manitoba,2020-07-13,156.85
Manitoba,2020-07-14,176.92
Manitoba,2020-07-15,177.16
Manitoba,2020-07-16,184.59
Manitoba,2020-07-17,197.18
Manitoba,2020-07-18,174.89
Manitoba,2020-07-19,148.79
Manitoba,2020-07-20,170.78
Manitoba,2020-07-21,172.93
Manitoba,2020-07-22,177.38
Manitoba,2020-07-23,177.96
Manitoba,2020-07-24,191.94
Manitoba,2020-07-25,172.26
Manitoba,2020-07-26,150.67
Manitoba,2020-07-27,169.19
Manitoba,2020-07-28,176.72
Manitoba,2020-07-29,185.17
Manitoba,2020-07-30,188.38
Manitoba,2020-07-31,198.21
Manitoba,2020-08-01,168.86
Manitoba,2020-08-02,146.27
Manitoba,2020-08-03,145.56
Manitoba,2020-08-04,178.26
Manitoba,2020-08-05,190.26
Manitoba,2020-08-06,190.95
Manitoba,2020-08-07,207.98
Manitoba,2020-08-08,184.75
Manitoba,2020-08-09,148.25
Manitoba,2020-08-10,176
Manitoba,2020-08-11,178.16
Manitoba,2020-08-12,177.3
Manitoba,2020-08-13,172.23
Manitoba,2020-08-14,190.15
Manitoba,2020-08-15,171.7
Manitoba,2020-08-16,152.69
Manitoba,2020-08-17,167.22
Manitoba,2020-08-18,173.08
Manitoba,2020-08-19,174.28
Manitoba,2020-08-20,184.41
Manitoba,2020-08-21,196.57
Manitoba,2020-08-22,164.59
Manitoba,2020-08-23,140.35
Manitoba,2020-08-24,165.8
Manitoba,2020-08-25,166.97
Manitoba,2020-08-26,170.92
Manitoba,2020-08-27,175.48
Manitoba,2020-08-28,190.09
Manitoba,2020-08-29,163.36
Manitoba,2020-08-30,119.81
Manitoba,2020-08-31,159.93
Manitoba,2020-09-01,164.2
Manitoba,2020-09-02,164.66
Manitoba,2020-09-03,173.95
Manitoba,2020-09-04,193.7
Manitoba,2020-09-05,160.29
Manitoba,2020-09-06,127.44
Manitoba,2020-09-07,122.16
Manitoba,2020-09-08,155.29
Manitoba,2020-09-09,153.37
Manitoba,2020-09-10,160.18
Manitoba,2020-09-11,180.68
Manitoba,2020-09-12,164.28
Manitoba,2020-09-13,125.59
Manitoba,2020-09-14,143.78
Manitoba,2020-09-15,148.82
Manitoba,2020-09-16,151.49
Manitoba,2020-09-17,155.97
Manitoba,2020-09-18,178.02
Manitoba,2020-09-19,162.07
Manitoba,2020-09-20,123.68
Manitoba,2020-09-21,139
Manitoba,2020-09-22,143.71
Manitoba,2020-09-23,138.56
Manitoba,2020-09-24,144.22
Manitoba,2020-09-25,165.85
Manitoba,2020-09-26,149.6
Manitoba,2020-09-27,111.04
Manitoba,2020-09-28,126.78
Manitoba,2020-09-29,132.11
Manitoba,2020-09-30,130.88
Manitoba,2020-10-01,134.13
Manitoba,2020-10-02,150.72
Manitoba,2020-10-03,135.87
Manitoba,2020-10-04,104.48
Manitoba,2020-10-05,124.02
Manitoba,2020-10-06,126.8
Manitoba,2020-10-07,128.97
Manitoba,2020-10-08,134.56
Manitoba,2020-10-09,153.5
Manitoba,2020-10-10,123.63
Manitoba,2020-10-11,88.9
Manitoba,2020-10-12,85.69
Manitoba,2020-10-13,124.05
Manitoba,2020-10-14,121.83
Manitoba,2020-10-15,129.46
Manitoba,2020-10-16,144.29
Manitoba,2020-10-17,127.3
Manitoba,2020-10-18,92.16
Manitoba,2020-10-19,114.37
Manitoba,2020-10-20,121.03
Manitoba,2020-10-21,118.65
Manitoba,2020-10-22,123.57
Manitoba,2020-10-23,142.26
Manitoba,2020-10-24,121.85
Manitoba,2020-10-25,90.22
Manitoba,2020-10-26,111.11
Manitoba,2020-10-27,112.22
Manitoba,2020-10-28,113.65
Manitoba,2020-10-29,119.42
Manitoba,2020-10-30,130.45
Manitoba,2020-10-31,99.6
Manitoba,2020-11-01,77.19
Manitoba,2020-11-02,99.44
Manitoba,2020-11-03,103.4
Manitoba,2020-11-04,101.02
Manitoba,2020-11-05,100.61
Manitoba,2020-11-06,113.86
Manitoba,2020-11-07,94.57
Manitoba,2020-11-08,73.81
Manitoba,2020-11-09,90.15
Manitoba,2020-11-10,99.98
Manitoba,2020-11-11,80.4
Manitoba,2020-11-12,80.95
Manitoba,2020-11-13,102.95
Manitoba,2020-11-14,81.44
Manitoba,2020-11-15,63.95
Manitoba,2020-11-16,86.22
Manitoba,2020-11-17,89.51
Manitoba,2020-11-18,90.49
Manitoba,2020-11-19,91.99
Manitoba,2020-11-20,106.76
Manitoba,2020-11-21,84.58
Manitoba,2020-11-22,65.06
Manitoba,2020-11-23,85.42
Manitoba,2020-11-24,88.71
Manitoba,2020-11-25,92.14
Manitoba,2020-11-26,97.54
Manitoba,2020-11-27,110.59
Manitoba,2020-11-28,93.21
Manitoba,2020-11-29,69.72
Manitoba,2020-11-30,91.32
Manitoba,2020-12-01,94.81
Manitoba,2020-12-02,97.59
Manitoba,2020-12-03,99.55
Manitoba,2020-12-04,117.09
Manitoba,2020-12-05,102.34
Manitoba,2020-12-06,79.66
Manitoba,2020-12-07,96.82
Manitoba,2020-12-08,102.74
Manitoba,2020-12-09,102.63
Manitoba,2020-12-10,105.45
Manitoba,2020-12-11,125.69
Manitoba,2020-12-12,110.86
Manitoba,2020-12-13,80.79
Manitoba,2020-12-14,101.62
Manitoba,2020-12-15,108.02
Manitoba,2020-12-16,110.52
Manitoba,2020-12-17,118.01
Manitoba,2020-12-18,132.94
Manitoba,2020-12-19,117.32
Manitoba,2020-12-20,91.6
